Code_INSEE;Code_Postal;Commune;Departement;Region;Latitude;Longitude
16259;16270;LA PERUSE;CHARENTE;POITOU-CHARENTES;45.877727167464876;0.624009757306308
11333;11230;SAINT-BENOIT;AUDE;LANGUEDOC-ROUSSILLON;43.00963036770302;2.064344774954271
72240;72340;PONCE-SUR-LE-LOIR;SARTHE;PAYS DE LA LOIRE;47.77362030841441;0.657052556947973
62388;62140;GRIGNY;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS;50.382354320781936;2.063582171121199
65211;65170;GUCHAN;HAUTES-PYRENEES;MIDI-PYRENEES;42.846689369870504;0.34794542584210403
2310;2110;FIEULAINE;AISNE;PICARDIE;49.901850229542895;3.445940458775266
2A018;20110;ARBELLARA;CORSE-DU-SUD;CORSE;41.6711031024422;8.989358182412722
76450;76220;MONTROTY;SEINE-MARITIME;HAUTE-NORMANDIE;49.43165018054798;1.661623681766779
80157;80290;BUSSY-LES-POIX;SOMME;PICARDIE;49.817420661231594;2.013718180787719
91414;91930;MONNERVILLE;ESSONNE;ILE-DE-FRANCE;48.34757783160019;2.037561403921666
59447;59264;ONNAING;NORD;NORD-PAS-DE-CALAIS;50.3867147722597;3.5966840108334903
33028;33750;BARON;GIRONDE;AQUITAINE;44.823573180336375;-0.317485301092334
50297;50880;LA MEAUFFE;MANCHE;BASSE-NORMANDIE;49.169159635670354;-1.099984395207839
45286;45650;SAINT-JEAN-LE-BLANC;LOIRET;CENTRE;47.88289158367331;1.933337118856726
43212;43500;SAINT-PAL-DE-CHALENCON;HAUTE-LOIRE;AUVERGNE;45.34747851936903;3.962879226738786
88098;88390;CHAUMOUSEY;VOSGES;LORRAINE;48.17347080645503;6.331934775670188
38022;38630;LES AVENIERES;ISERE;RHONE-ALPES;45.64264373792832;5.5695862400723914
67534;67270;WILWISHEIM;BAS-RHIN;ALSACE;48.75370876497343;7.499900470419885
97220;97211;RIVIERE-PILOTE;MARTINIQUE;MARTINIQUE;14.508831987890579;-60.89784786659944
34051;34800;CANET;HERAULT;LANGUEDOC-ROUSSILLON;43.59831848794076;3.482799505934046
58006;58270;ANLEZY;NIEVRE;BOURGOGNE;46.96660185899955;3.4985371809256742
11017;11140;ARTIGUES;AUDE;LANGUEDOC-ROUSSILLON;42.79128611460895;2.207172908069268
70368;70180;MONTOT;HAUTE-SAONE;FRANCHE-COMTE;47.55217230239886;5.615753548945812
33292;33760;MONTIGNAC;GIRONDE;AQUITAINE;44.71302676905416;-0.21771070105179102
2B210;20230;PERO-CASEVECCHIE;HAUTE-CORSE;CORSE;42.41639427374188;9.463768893925783
64386;64800;MIREPEIX;PYRENEES-ATLANTIQUES;AQUITAINE;43.19337007049859;-0.250922042301903
82032;82400;CASTELSAGRAT;TARN-ET-GARONNE;MIDI-PYRENEES;44.176758270365404;0.960294296377395
31147;31210;CLARAC;HAUTE-GARONNE;MIDI-PYRENEES;43.113718032677625;0.6161886319001231
33317;33240;PERISSAC;GIRONDE;AQUITAINE;45.0242960787081;-0.31673506882315905
9111;9800;ENGOMER;ARIEGE;MIDI-PYRENEES;42.939665659551224;1.063312550232727
52287;52150;LEVECOURT;HAUTE-MARNE;CHAMPAGNE-ARDENNE;48.13587932889339;5.5608022577838625
80544;80600;MEZEROLLES;SOMME;PICARDIE;50.18549084479616;2.226570904136119
64153;64330;BUROSSE-MENDOUSSE;PYRENEES-ATLANTIQUES;AQUITAINE;43.51339197337436;-0.209328142303664
56251;56450;THEIX;MORBIHAN;BRETAGNE;47.63568852669042;-2.646826201319641
39497;39110;SAIZENAY;JURA;FRANCHE-COMTE;46.97018067974942;5.93379044204572
11259;11170;MOUSSOULENS;AUDE;LANGUEDOC-ROUSSILLON;43.28110095391939;2.238300327580652
27152;27420;CHATEAU-SUR-EPTE;EURE;HAUTE-NORMANDIE;49.20041736629781;1.658745049167032
6101;6260;RIGAUD;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;43.99293328864833;6.975050834133047
87155;87300;SAINT-JUNIEN-LES-COMBES;HAUTE-VIENNE;LIMOUSIN;46.08554732124456;1.13424813788871
54451;54430;REHON;MEURTHE-ET-MOSELLE;LORRAINE;49.49957473028913;5.757315203539363
43137;43120;MONISTROL-SUR-LOIRE;HAUTE-LOIRE;AUVERGNE;45.29062645279186;4.183625727264016
27099;27930;LE BOULAY-MORIN;EURE;HAUTE-NORMANDIE;49.0763402724184;1.187397452918797
68279;68800;RODEREN;HAUT-RHIN;ALSACE;47.77786319562014;7.087715774389796
6133;6470;SAUZE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;44.08521998758282;6.800723245839999
84053;84600;GRILLON;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;44.394576689576695;4.934142561515824
37187;37800;PORTS;INDRE-ET-LOIRE;CENTRE;47.01417827461937;0.538082911823916
84103;84400;RUSTREL;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;43.929957696117654;5.475808056157323
54438;54115;PULNEY;MEURTHE-ET-MOSELLE;LORRAINE;48.39097237122744;6.032480569283868
16303;16300;SAINT-BONNET;CHARENTE;POITOU-CHARENTES;45.473964105522995;-0.08927887941533101
72102;72110;COURCIVAL;SARTHE;PAYS DE LA LOIRE;48.235665661440066;0.39162601098869004
38134;38122;COUR-ET-BUIS;ISERE;RHONE-ALPES;45.4403886535188;5.018705324670578
43033;43450;BLESLE;HAUTE-LOIRE;AUVERGNE;45.31791553822775;3.176861460365285
17176;17160;GIBOURNE;CHARENTE-MARITIME;POITOU-CHARENTES;45.92873738809183;-0.312106629697241
7040;7270;BOUCIEU-LE-ROI;ARDECHE;RHONE-ALPES;45.02884284492549;4.688201639544344
40063;40180;CANDRESSE;LANDES;AQUITAINE;43.71085577633963;-0.9796067962130101
69171;69210;SAIN-BEL;RHONE;RHONE-ALPES;45.81212055011852;4.599259712519681
30167;30410;MEYRANNES;GARD;LANGUEDOC-ROUSSILLON;44.27790556544553;4.159353260916921
2664;2540;ROZOY-BELLEVALLE;AISNE;PICARDIE;48.92446225783176;3.450036036671593
38260;38460;MORAS;ISERE;RHONE-ALPES;45.686953333421066;5.260588347058927
11439;11170;VILLESPY;AUDE;LANGUEDOC-ROUSSILLON;43.32209820341805;2.098534396487911
14694;14130;LE TORQUESNE;CALVADOS;BASSE-NORMANDIE;49.21812303769577;0.16934818095057202
6115;6260;SAINT-ANTONIN;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;43.90784440062138;6.976612689479731
3083;3500;CONTIGNY;ALLIER;AUVERGNE;46.346371110240334;3.314837810413392
67089;67490;DETTWILLER;BAS-RHIN;ALSACE;48.760835102725196;7.454058083173448
16191;16230;LONNES;CHARENTE;POITOU-CHARENTES;45.93917931972352;0.18143997451194402
40119;40700;HAGETMAU;LANDES;AQUITAINE;43.65042794283133;-0.590576524805646
52392;52360;PLESNOY;HAUTE-MARNE;CHAMPAGNE-ARDENNE;47.89287553904732;5.491519632092249
45248;45310;PATAY;LOIRET;CENTRE;48.050944058005214;1.694125914156676
71133;71800;LA CLAYETTE;SAONE-ET-LOIRE;BOURGOGNE;46.28929443169576;4.31079967145478
44035;44240;LA CHAPELLE-SUR-ERDRE;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE;47.30356296174872;-1.560785966974665
33097;33121;CARCANS;GIRONDE;AQUITAINE;45.084796900613284;-1.049335124665606
44186;44680;SAINTE-PAZANNE;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE;47.083993874651966;-1.8181446270230381
59322;59141;IWUY;NORD;NORD-PAS-DE-CALAIS;50.23359842196871;3.336233474537874
42276;42830;SAINT-PRIEST-LA-PRUGNE;LOIRE;RHONE-ALPES;45.946082001476064;3.7422757590392033
7332;7400;VALVIGNERES;ARDECHE;RHONE-ALPES;44.50052073235279;4.561102377355243
2169;2270;CHATILLON-LES-SONS;AISNE;PICARDIE;49.761850309135774;3.7031250885843683
31234;31480;LE GRES;HAUTE-GARONNE;MIDI-PYRENEES;43.718877124025994;1.099886705404074
55015;55170;AULNOIS-EN-PERTHOIS;MEUSE;LORRAINE;48.63477008444568;5.126373284587412
57282;57570;HAGEN;MOSELLE;LORRAINE;49.496846006178885;6.165533164738179
45016;45500;AUTRY-LE-CHATEL;LOIRET;CENTRE;47.59490297160309;2.602095747715791
62230;62142;COLEMBERT;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS;50.74984951120462;1.827282115563051
58167;58420;MICHAUGUES;NIEVRE;BOURGOGNE;47.26901843869414;3.52126658834608
6138;6590;THEOULE-SUR-MER;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;43.49853454385459;6.92965248383293
17093;17480;LE CHATEAU-D'OLERON;CHARENTE-MARITIME;POITOU-CHARENTES;45.88138531247094;-1.2166234835043381
80585;80190;NESLE;SOMME;PICARDIE;49.75995865345182;2.909896465187653
65216;65200;HAUBAN;HAUTES-PYRENEES;MIDI-PYRENEES;43.09935330135734;0.162842331190641
5020;5500;BENEVENT-ET-CHARBILLAC;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;44.704118582395765;6.08385214148577
44187;44320;SAINT-PERE-EN-RETZ;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE;47.22538136579366;-2.066047108964184
63157;63160;FAYET-LE-CHATEAU;PUY-DE-DOME;AUVERGNE;45.67928027071776;3.4095234482448262
15006;15380;ANGLARDS-DE-SALERS;CANTAL;AUVERGNE;45.19686816058532;2.465635969216582
17334;17470;SAINT-GEORGES-DE-LONGUEPIERRE;CHARENTE-MARITIME;POITOU-CHARENTES;46.042379757575716;-0.39687225602624404
40142;40465;LALUQUE;LANDES;AQUITAINE;43.85102974182271;-0.9863646098872421
11382;11400;SOUILHANELS;AUDE;LANGUEDOC-ROUSSILLON;43.35592624579957;1.917042104162552
69058;69115;CHIROUBLES;RHONE;RHONE-ALPES;46.1855528277622;4.655085875284371
51563;51270;TALUS-SAINT-PRIX;MARNE;CHAMPAGNE-ARDENNE;48.832248448733246;3.743331572825074
60117;60400;BUSSY;OISE;PICARDIE;49.63142360151161;2.9805668150666653
81321;81240;LE VINTROU;TARN;MIDI-PYRENEES;43.53144548198708;2.4736663647708
26275;26790;ROCHEGUDE;DROME;RHONE-ALPES;44.25566745731181;4.837164768581404
27605;27260;SAINT-SYLVESTRE-DE-CORMEILLES;EURE;HAUTE-NORMANDIE;49.247307809737634;0.42089748148525
3048;3350;CERILLY;ALLIER;AUVERGNE;46.62651018150682;2.809018572261885
70056;70160;BAULAY;HAUTE-SAONE;FRANCHE-COMTE;47.78750444970242;6.015779849491921
28022;28300;BAILLEAU-L'EVEQUE;EURE-ET-LOIR;CENTRE;48.487582752099165;1.396557215771891
49194;49630;MAZE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.46039504468298;-0.28429874430302504
62774;62231;SANGATTE;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS;50.9410415452983;1.7695835661726131
63389;63490;SAINT-QUENTIN-SUR-SAUXILLANGES;PUY-DE-DOME;AUVERGNE;45.545246117667844;3.415885663392023
15171;15170;SAINTE-ANASTASIE;CANTAL;AUVERGNE;45.18053338842841;2.975212651151985
42143;42110;MIZERIEUX;LOIRE;RHONE-ALPES;45.790715515992154;4.165623428561234
51474;51370;SAINT-BRICE-COURCELLES;MARNE;CHAMPAGNE-ARDENNE;49.270093063812105;3.98965296970953
91661;91140;VILLEBON-SUR-YVETTE;ESSONNE;ILE-DE-FRANCE;48.695677439563;2.235051551179986
46153;46200;LANZAC;LOT;MIDI-PYRENEES;44.869888730510276;1.469727649420463
79122;79110;FONTENILLE-SAINT-MARTIN-D'ENTRAIGUES;DEUX-SEVRES;POITOU-CHARENTES;46.112120170109186;-0.132411224833118
53185;53140;PRE-EN-PAIL;MAYENNE;PAYS DE LA LOIRE;48.44703935864837;-0.19670498582759002
47290;47800;LA SAUVETAT-DU-DROPT;LOT-ET-GARONNE;AQUITAINE;44.64977584910934;0.331517448954024
24115;24460;CHATEAU-L'EVEQUE;DORDOGNE;AQUITAINE;45.258493046772706;0.6864009190329331
65207;65130;GOURGUE;HAUTES-PYRENEES;MIDI-PYRENEES;43.13768601269453;0.26817288539822004
21273;21410;FLEUREY-SUR-OUCHE;COTE-D'OR;BOURGOGNE;47.30034336252816;4.864484752676696
8070;8190;BLANZY-LA-SALONNAISE;ARDENNES;CHAMPAGNE-ARDENNE;49.48784793162858;4.190486840484336
42032;42320;CELLIEU;LOIRE;RHONE-ALPES;45.52136715488769;4.530176733963161
14480;14230;OSMANVILLE;CALVADOS;BASSE-NORMANDIE;49.33398130367336;-1.088662212457098
69054;69430;CHENELETTE;RHONE;RHONE-ALPES;46.16915273754189;4.491248049281357
63070;63122;CEYRAT;PUY-DE-DOME;AUVERGNE;45.73856657945099;3.064271778607225
58283;58420;TACONNAY;NIEVRE;BOURGOGNE;47.312512267003214;3.489493578692284
51441;51300;PONTHION;MARNE;CHAMPAGNE-ARDENNE;48.75516564511812;4.71748764845699
2464;2880;MARGIVAL;AISNE;PICARDIE;49.43271902901006;3.40572977302964
36043;36400;CHASSIGNOLLES;INDRE;CENTRE;46.528836945635774;1.9359673516796492
80228;80550;LE CROTOY;SOMME;PICARDIE;50.24391233469233;1.623162464866624
64008;64220;AHAXE-ALCIETTE-BASCASSAN;PYRENEES-ATLANTIQUES;AQUITAINE;43.14396878844139;-1.163798982727375
62622;62890;NORT-LEULINGHEM;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS;50.79599792950787;2.088809389815283
78650;78110;LE VESINET;YVELINES;ILE-DE-FRANCE;48.893864059065656;2.130393120039176
28402;28190;VERIGNY;EURE-ET-LOIR;CENTRE;48.529086782311374;1.336899144655135
34098;34210;FERRALS-LES-MONTAGNES;HERAULT;LANGUEDOC-ROUSSILLON;43.418813587707334;2.641775357695654
42286;42660;SAINT-ROMAIN-LES-ATHEUX;LOIRE;RHONE-ALPES;45.36609757756447;4.370778480513078
1076;1230;CHALEY;AIN;RHONE-ALPES;45.95333677335749;5.5368250527335
29251;29630;SAINT-JEAN-DU-DOIGT;FINISTERE;BRETAGNE;48.6703251837645;-3.762831114110538
50177;50360;ETIENVILLE;MANCHE;BASSE-NORMANDIE;49.385422843611465;-1.4364851189006091
27261;27370;FOUQUEVILLE;EURE;HAUTE-NORMANDIE;49.22211019999761;0.963471124163871
27267;27290;FRENEUSE-SUR-RISLE;EURE;HAUTE-NORMANDIE;49.24626327262659;0.6714974256240781
34246;34400;SAINT-CHRISTOL;HERAULT;LANGUEDOC-ROUSSILLON;43.723637693723894;4.072227096773217
46305;46700;SERIGNAC;LOT;MIDI-PYRENEES;44.427870267295766;1.086102845209668
14381;14170;LOUVAGNY;CALVADOS;BASSE-NORMANDIE;48.950142123140076;-0.046564205670355005
21399;21320;MEILLY-SUR-ROUVRES;COTE-D'OR;BOURGOGNE;47.20600450193385;4.552540340853844
25156;25340;CLERVAL;DOUBS;FRANCHE-COMTE;47.399170555063584;6.502592467657976
80821;80270;WARLUS;SOMME;PICARDIE;49.91751212178667;1.956547131323022
51245;51170;FAVEROLLES-ET-COEMY;MARNE;CHAMPAGNE-ARDENNE;49.23268697316246;3.790831755104556
2B218;20251;PIEDICORTE-DI-GAGGIO;HAUTE-CORSE;CORSE;42.214519246051346;9.323364509372446
39211;39120;LES ESSARDS-TAIGNEVAUX;JURA;FRANCHE-COMTE;46.90353841887126;5.415238032683503
69283;69780;MIONS;RHONE;RHONE-ALPES;45.6647373498325;4.949152108974312
54562;54450;VERDENAL;MEURTHE-ET-MOSELLE;LORRAINE;48.5875978822352;6.804632402533127
25435;25530;ORSANS;DOUBS;FRANCHE-COMTE;47.2505392758447;6.380744990244631
33255;33840;LUCMAU;GIRONDE;AQUITAINE;44.29440385666022;-0.340852372859885
32057;32100;BLAZIERT;GERS;MIDI-PYRENEES;43.925934214806595;0.484820002978802
76016;76740;ANGLESQUEVILLE-LA-BRAS-LONG;SEINE-MARITIME;HAUTE-NORMANDIE;49.77812341939544;0.7825744277992711
60366;60510;LITZ;OISE;PICARDIE;49.42627259659097;2.32354551734369
50163;50440;DIGULLEVILLE;MANCHE;BASSE-NORMANDIE;49.69105409101804;-1.858761946119352
38554;38460;VILLEMOIRIEU;ISERE;RHONE-ALPES;45.71398109555546;5.231977650723291
47006;47110;ALLEZ-ET-CAZENEUVE;LOT-ET-GARONNE;AQUITAINE;44.38194083066448;0.6285012058074011
85059;85120;LA CHATAIGNERAIE;VENDEE;PAYS DE LA LOIRE;46.64161434013881;-0.7395619664193991
81205;81470;PECHAUDIER;TARN;MIDI-PYRENEES;43.54453277428152;1.94651910659017
14578;14130;SAINT-GATIEN-DES-BOIS;CALVADOS;BASSE-NORMANDIE;49.35086507281116;0.186845848604711
27367;27560;LIEUREY;EURE;HAUTE-NORMANDIE;49.23318575847504;0.500797947974681
25541;25270;SEPTFONTAINES;DOUBS;FRANCHE-COMTE;46.97574942377136;6.178496390313239
48096;48150;MEYRUEIS;LOZERE;LANGUEDOC-ROUSSILLON;44.17190202082861;3.451663834102724
6134;6750;SERANON;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;43.765666277724904;6.690432969598964
57106;57320;BOUZONVILLE;MOSELLE;LORRAINE;49.29886268344402;6.541610198872171
21566;21230;SAINT-PIERRE-EN-VAUX;COTE-D'OR;BOURGOGNE;47.05698774714342;4.529383808414824
60004;60690;ACHY;OISE;PICARDIE;49.55622116330936;1.971857663683306
31129;31110;CAZARIL-LASPENES;HAUTE-GARONNE;MIDI-PYRENEES;42.8031770170821;0.5814633348449351
54251;54450;HARBOUEY;MEURTHE-ET-MOSELLE;LORRAINE;48.57063753280552;6.894061023786588
51458;51120;REUVES;MARNE;CHAMPAGNE-ARDENNE;48.79829902318339;3.80208051062462
45208;45200;MONTARGIS;LOIRET;CENTRE;47.998842768354955;2.7358892201486453
50514;50150;CHAULIEU;MANCHE;BASSE-NORMANDIE;48.74756642456084;-0.8609161001490001
30033;30640;BEAUVOISIN;GARD;LANGUEDOC-ROUSSILLON;43.696264439867925;4.322197964724529
67285;67150;MATZENHEIM;BAS-RHIN;ALSACE;48.38450194954542;7.6353408867518695
54519;54120;THIAVILLE-SUR-MEURTHE;MEURTHE-ET-MOSELLE;LORRAINE;48.407205247071076;6.805013726080716
40301;40180;SIEST;LANDES;AQUITAINE;43.65002268098475;-1.133302958719985
33319;33890;PESSAC-SUR-DORDOGNE;GIRONDE;AQUITAINE;44.81793685461643;0.09372525859038201
27672;27910;VASCOEUIL;EURE;HAUTE-NORMANDIE;49.445950204231345;1.38564792563507
69166;69440;RIVERIE;RHONE;RHONE-ALPES;45.59929492395465;4.58907052971242
7191;7400;ROCHEMAURE;ARDECHE;RHONE-ALPES;44.58926435302947;4.6921199628544
2B120;20600;FURIANI;HAUTE-CORSE;CORSE;42.65234111952253;9.417264700696999
51177;51390;COULOMMES-LA-MONTAGNE;MARNE;CHAMPAGNE-ARDENNE;49.2264862111144;3.911329048737909
21054;21200;BEAUNE;COTE-D'OR;BOURGOGNE;47.025518936573135;4.8376798598470945
15110;15190;LUGARDE;CANTAL;AUVERGNE;45.28839423537119;2.75838366164851
39203;39250;DOYE;JURA;FRANCHE-COMTE;46.767893896565404;6.014013820331089
33350;33420;RAUZAN;GIRONDE;AQUITAINE;44.78241199574114;-0.131058944696949
68263;68730;RANSPACH-LE-BAS;HAUT-RHIN;ALSACE;47.5873905972886;7.445879846805611
40116;40400;GOUTS;LANDES;AQUITAINE;43.7784036793612;-0.778353505109585
80756;62760;THIEVRES;SOMME;PICARDIE;50.118385913839525;2.461387187526551
71449;71390;SAINT-MARTIN-D'AUXY;SAONE-ET-LOIRE;BOURGOGNE;46.72132622791452;4.550756571163066
50202;50160;GIEVILLE;MANCHE;BASSE-NORMANDIE;49.01354912685322;-0.9846147591093171
27646;27210;LE TORPT;EURE;HAUTE-NORMANDIE;49.33696277263675;0.380725864104408
45160;45480;GRENEVILLE-EN-BEAUCE;LOIRET;CENTRE;48.189368971014986;2.111449958592405
52492;52600;TORCENAY;HAUTE-MARNE;CHAMPAGNE-ARDENNE;47.81482821960785;5.469322721865486
14080;14690;LE BO;CALVADOS;BASSE-NORMANDIE;48.90635619281134;-0.4416644175175
87062;87400;EYBOULEUF;HAUTE-VIENNE;LIMOUSIN;45.80010933888333;1.485173591163707
72019;72350;AVESSE;SARTHE;PAYS DE LA LOIRE;47.95734229915777;-0.267295988986442
16285;16320;ROUGNAC;CHARENTE;POITOU-CHARENTES;45.53711943505184;0.35424507231838903
81058;81570;CARBES;TARN;MIDI-PYRENEES;43.63537266674262;2.151703952014008
2568;2600;OIGNY-EN-VALOIS;AISNE;PICARDIE;49.213723795334616;3.130272862295705
53098;53350;FONTAINE-COUVERTE;MAYENNE;PAYS DE LA LOIRE;47.913579541072444;-1.139478611374619
24436;24400;SAINT-LAURENT-DES-HOMMES;DORDOGNE;AQUITAINE;45.04400190830915;0.25324264686721404
79043;79290;BOUILLE-LORETZ;DEUX-SEVRES;POITOU-CHARENTES;47.083753375335924;-0.281260023968096
10328;10220;ROUILLY-SACEY;AUBE;CHAMPAGNE-ARDENNE;48.34728564015532;4.273937425705482
7050;7140;CHAMBONAS;ARDECHE;RHONE-ALPES;44.42630513578593;4.129095048815224
34017;34530;AUMES;HERAULT;LANGUEDOC-ROUSSILLON;43.46387847569392;3.469939666128588
90035;90400;DORANS;TERRITOIRE DE BELFORT;FRANCHE-COMTE;47.58474462701379;6.837247587105974
60510;60390;PORCHEUX;OISE;PICARDIE;49.33652182426542;1.9239597100926311
71171;71510;DENNEVY;SAONE-ET-LOIRE;BOURGOGNE;46.86564031955664;4.644911409448159
57558;57170;PUTTIGNY;MOSELLE;LORRAINE;48.84386148920398;6.54858910646095
12210;12270;SAINT-ANDRE-DE-NAJAC;AVEYRON;MIDI-PYRENEES;44.17915268251848;2.021093860015143
70063;70270;BELONCHAMP;HAUTE-SAONE;FRANCHE-COMTE;47.77354525681328;6.608671511061699
38339;38090;ROCHE;ISERE;RHONE-ALPES;45.574231432157966;5.155913675560289
80380;80690;GORENFLOS;SOMME;PICARDIE;50.09156401835005;2.056704806196255
19133;19430;MERCOEUR;CORREZE;LIMOUSIN;45.01153008824882;1.9524731118945402
67085;67310;DANGOLSHEIM;BAS-RHIN;ALSACE;48.56472366284297;7.457355667841003
77460;77440;TANCROU;SEINE-ET-MARNE;ILE-DE-FRANCE;49.00389791023756;3.079862607063712
17332;17240;SAINT-GEORGES-ANTIGNAC;CHARENTE-MARITIME;POITOU-CHARENTES;45.49180574925245;-0.48275082182850904
46175;46100;LISSAC-ET-MOURET;LOT;MIDI-PYRENEES;44.622835843174215;1.971609484761408
10377;10200;THIL;AUBE;CHAMPAGNE-ARDENNE;48.34094181365006;4.7885824729572075
14105;14140;LA BREVIERE;CALVADOS;BASSE-NORMANDIE;48.976057439079305;0.16731464683257302
24408;24460;SAINT-FRONT-D'ALEMPS;DORDOGNE;AQUITAINE;45.324593188976394;0.789713627810498
47315;47140;TRENTELS;LOT-ET-GARONNE;AQUITAINE;44.44569643614502;0.8639319536478091
74051;74350;CERCIER;HAUTE-SAVOIE;RHONE-ALPES;46.02166016295126;6.048156975336199
17245;17220;MONTROY;CHARENTE-MARITIME;POITOU-CHARENTES;46.155135915648586;-1.017236072920427
76665;76630;SAUCHAY;SEINE-MARITIME;HAUTE-NORMANDIE;49.91948097005456;1.205136084821083
55350;55140;MONTIGNY-LES-VAUCOULEURS;MEUSE;LORRAINE;48.57811465882983;5.604824430104981
2229;2820;COURTRIZY-ET-FUSSIGNY;AISNE;PICARDIE;49.514095754683375;3.795038006342323
72369;72360;VERNEIL-LE-CHETIF;SARTHE;PAYS DE LA LOIRE;47.71960891827202;0.29859788242719304
37003;37400;AMBOISE;INDRE-ET-LOIRE;CENTRE;47.391723765166695;1.000239946748319
32199;32160;LASSERADE;GERS;MIDI-PYRENEES;43.6298461764745;0.06093455586186201
6154;6750;VALDEROURE;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;43.794204446551845;6.710035686388777
70385;70200;LA NEUVELLE-LES-LURE;HAUTE-SAONE;FRANCHE-COMTE;47.71563168581375;6.553412369853732
19108;19340;LAROCHE-PRES-FEYT;CORREZE;LIMOUSIN;45.70668684005014;2.499274624398338
61507;61400;VILLIERS-SOUS-MORTAGNE;ORNE;BASSE-NORMANDIE;48.53920565220778;0.593084909403731
45273;45550;SAINT-DENIS-DE-L'HOTEL;LOIRET;CENTRE;47.88354255883801;2.1538882918766102
67119;67550;ECKWERSHEIM;BAS-RHIN;ALSACE;48.685285289550286;7.696347963044065
27298;27110;GRAVERON-SEMERVILLE;EURE;HAUTE-NORMANDIE;49.094936414816495;0.9663257216963661
31425;31220;LE PLAN;HAUTE-GARONNE;MIDI-PYRENEES;43.16720028844597;1.122276656359121
90015;90400;BOTANS;TERRITOIRE DE BELFORT;FRANCHE-COMTE;47.595603578129484;6.8487592801833905
49375;49450;VILLEDIEU-LA-BLOUERE;MAINE-ET-LOIRE;PAYS DE LA LOIRE;47.16232777931635;-1.055389133207087
2430;2350;LIESSE-NOTRE-DAME;AISNE;PICARDIE;49.6108544066624;3.8171178683358002
78238;78410;FLINS-SUR-SEINE;YVELINES;ILE-DE-FRANCE;48.96736920155559;1.8727218733138922
48093;48190;MAS-D'ORCIERES;LOZERE;LANGUEDOC-ROUSSILLON;44.455884085333125;3.711687760737415
67214;67117;HURTIGHEIM;BAS-RHIN;ALSACE;48.61717525153547;7.603400954799027
64455;64330;PORTET;PYRENEES-ATLANTIQUES;AQUITAINE;43.57811620214745;-0.18690845457118202
40331;40190;VILLENEUVE-DE-MARSAN;LANDES;AQUITAINE;43.90590022112431;-0.30406352978399404
50147;50200;COUTANCES;MANCHE;BASSE-NORMANDIE;49.05661895392558;-1.443450036086803
34063;34720;CAUX;HERAULT;LANGUEDOC-ROUSSILLON;43.50446710368691;3.368272229242423
51214;51330;DOMMARTIN-VARIMONT;MARNE;CHAMPAGNE-ARDENNE;48.9782968111963;4.773667262662213
70072;70110;BEVEUGE;HAUTE-SAONE;FRANCHE-COMTE;47.559868555534884;6.49132432795011
51431;51530;PIERRY;MARNE;CHAMPAGNE-ARDENNE;49.01904984665978;3.949305320691438
76193;76850;LA CRIQUE;SEINE-MARITIME;HAUTE-NORMANDIE;49.692727224488216;1.203507788090311
27005;27600;AILLY;EURE;HAUTE-NORMANDIE;49.15752467483123;1.244314470678353
61045;61190;BIVILLIERS;ORNE;BASSE-NORMANDIE;48.5730505386571;0.615229986446516
88482;88140;URVILLE;VOSGES;LORRAINE;48.19050345134111;5.744204699379273
80272;80190;EPENANCOURT;SOMME;PICARDIE;49.820234500663666;2.929507448043803
70337;70120;MELIN;HAUTE-SAONE;FRANCHE-COMTE;47.74229305272409;5.822293338281603
52082;52210;BUGNIERES;HAUTE-MARNE;CHAMPAGNE-ARDENNE;47.96103451884813;5.089143169057973
23237;23400;SAINT-PRIEST-PALUS;CREUSE;LIMOUSIN;45.89489158852786;1.6764133457828652
21643;21130;TRECLUN;COTE-D'OR;BOURGOGNE;47.19237105196604;5.288488662884277
65359;65350;PEYRIGUERE;HAUTES-PYRENEES;MIDI-PYRENEES;43.25240908159893;0.261598345067801
40293;40180;SAUBUSSE;LANDES;AQUITAINE;43.66883781179232;-1.186256084346169
54168;54770;DOMMARTIN-SOUS-AMANCE;MEURTHE-ET-MOSELLE;LORRAINE;48.734780810528946;6.251956486958934
35144;35850;LANGAN;ILLE-ET-VILAINE;BRETAGNE;48.23637560716045;-1.845658302493312
5059;5000;LA FREISSINOUSE;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;44.53553416498477;6.008128045826253
